StockCode,Description,TotalRevenue,QuantitySold,InvoiceCount,CustomerCount,AveragePrice,PopularityScore
85169C,EAU DE NIL LOVE BIRD CANDLE,171.33,153,35,26,1.2262857142857144,910
84706B,FAIRY CAKES TABLE CLOCK,170.04999999999998,19,8,8,8.95,64
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,169.5,10,7,7,16.95,49
90014C,SILVER/BLACK ORBIT NECKLACE,169.14999999999998,17,12,11,9.95,132
90014B,GOLD M PEARL  ORBIT NECKLACE,169.14999999999998,17,13,11,9.95,143
85103, SILVER T-LIGHT SETTING,168.75,25,14,14,6.75,196
23116,VEGETABLE GARDEN CHOPPING BOARD,168.3,34,16,16,4.95,256
90122B,JADE CRYSTAL+GLASS BRACELET,168.3,34,14,14,4.95,196
85205A,IVORY FELT EASTER RABBIT GARLAND,168.29999999999998,66,21,21,2.55,441
21215, IVORY PAPER CUP CAKE CASES ,168.29999999999998,306,19,18,0.55,342
21722,SWEET PUDDING STICKER SHEET,168.29999999999998,198,39,32,0.85,1248
20795,LARGE BLUE PROVENCAL CERAMIC BALL,168.0,80,16,14,2.1,224
84809B,PINK CHRYSANTHEMUMS ART FLOWER,168.0,80,6,6,2.1,36
84595B,LARGE TRIFLE DESIGN L BLUE BOWL,167.55,85,13,12,3.2653846153846158,156
79403,FROSTED WHITE BASE ,167.45,197,23,19,0.85,437
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,167.29999999999998,14,9,9,11.95,81
90036A,FLOWER GARLAND NECKLACE RED,166.95000000000002,21,14,10,7.95,140
22330,72 ROUND PINK DOILIES,166.75,115,15,15,1.45,225
37506,NEW ENGLAND MILK JUG W GIFT BOX,166.6,28,22,21,5.95,462
84627,CANDY STRIPE ROSE C/COVER ,166.6,28,17,15,5.95,255
20818,GOLD TEDDY BEAR,166.25,67,21,19,3.511904761904762,399
90119,METALIC LEAVES BAG CHARMS,166.17,67,18,6,2.485,108
79030D,"TUMBLER, BAROQUE",166.11,119,15,14,1.5659999999999998,210
16207B,PINK HEART RED HANDBAG,165.96,91,12,11,2.6258333333333335,132
22899,CHILDRENS APRON DOLLY GIRL ,165.9,79,14,14,2.1,196
84968D,S/16 VINTAGE RED CUTLERY,165.75,13,9,6,12.75,54
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,165.75,255,47,43,0.65,2021
90196A,PURPLE GEMSTONE NECKLACE 45CM,165.75,13,8,8,12.75,64
21102,"CANDLE IN JAR COLLAGE , VANILLA",165.75,65,12,10,2.55,120
21394,RED SPOTTY BEAKER ,165.75,85,16,14,1.95,224
22584,PACK OF 6 PANETTONE GIFT BOXES,165.61,64,12,12,2.750833333333333,144
23141,TRIPLE WIRE HOOK PINK HEART,165.20000000000002,56,17,17,3.5570588235294123,289
21530,DAIRY MAID CERAMIC TOASTRACK,165.20000000000002,56,16,13,2.95,208
84601A,NEW BAROQUE IVORY CUSHION COVER ,165.2,56,10,8,2.95,80
35915C,PEACH KNITTED HEN ,165.0,100,22,22,1.65,484
47503E,ASS FLORAL PRINT SCISSORS,165.0,132,21,20,1.25,420
17109A,FLOWER FAIRY INCENSE LILY,164.89,265,11,11,1.3327272727272728,121
16202A,PASTEL PINK PHOTO ALBUM ,164.45,60,17,14,4.108823529411764,238
72750D,F.FAIRY S/3 CANDLE/GLASS,164.1,78,10,10,2.75,100
84526,GIANT BLACK SUNGLASSES,163.79999999999998,84,31,23,1.95,713
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,163.6,19,12,11,8.4125,132
46776C,WOVEN FROST CUSHION COVER,163.5,42,16,14,4.732352941176471,224
90159,COTE D'AZURE NECKLACE,163.35,33,15,13,4.95,195
85024C,PINK SMALL JEWELLED PHOTOFRAME,163.35,99,42,33,1.65,1386
35809B,ENAMEL BLUE RIM TEA CONTAINER,162.48,81,22,21,2.0422727272727275,462
16207A,PINK STRAWBERRY HANDBAG ,162.25000000000003,55,19,17,2.95,323
17129F,DEEP BLUE GLASS GEMS IN BAG,162.04,244,15,8,0.745,120
84529A,PINK KNITTED KIDS RUCKSACK,162.0,24,10,9,6.75,90
72801C,S/4 ROSE PINK DINNER CANDLES,161.85,165,25,21,1.2092,525
21443,OLIVE CHALET BIRDFEEDER,161.25,43,19,17,3.75,323
21734,SMALL MARAKESH LANTERN ON STICK,161.25,43,13,13,3.75,169
85160B,BLACK BIRD GARDEN DESIGN MUG,161.10999999999999,197,28,26,0.8051724137931034,728
90040B,MURANO STYLE GLASS BRACELET BLACK,161.0,46,17,17,3.5,289
84915,HAND TOWEL PINK FLOWER AND DAISY,160.5,68,16,14,4.43375,224
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,160.42999999999998,352,14,13,0.9242857142857143,182
47310M,SMALL POP BOX FUNKY MONKEY,160.07999999999998,124,33,20,1.3658823529411763,660
20987,GEISHA GIRL CHOPSTICKS SET/5,159.9,82,11,10,1.95,110
85185C,COW  SOCK PUPPET,159.3,54,26,24,2.95,624
90162B,ANT SILVER LIME GREEN BOUDICCA RING,159.3,54,19,14,2.95,266
85165,CANDY PINK FRENCH BOUDOIR CLOCK,159.2,16,11,9,9.95,99
21268,VINTAGE BLUE TINSEL REEL,159.18,359,37,30,0.546,1110
35649,VINTAGE BEAD COSMETIC BAG ,159.02,48,20,19,3.2652380952380957,380
90125A,PINK BERTIE GLASS BEAD BAG CHARM,159.0,140,12,9,1.5791666666666666,108
84690,S/2 BEACH HUT STOOLS,159.0,20,12,11,7.95,132
20653,CHERRY BLOSSOM LUGGAGE TAG,158.89,127,30,25,1.3243333333333331,750
90019A,SILVER M.O.P ORBIT BRACELET,158.4,32,17,16,4.95,272
23413,DECORATIVE VINTAGE COFFEE  BOX,158.4,32,15,12,4.95,180
90155,RESIN NECKLACE W PASTEL BEADS,157.5,21,12,12,7.5,144
23545,WRAP RED DOILEY,157.5,375,15,15,0.42,225
16156L,WRAP CAROUSEL,157.5,375,14,13,0.42,182
48197,DOORMAT BIRD ON THE WIRE,157.29,21,14,14,7.49,196
16054,POPART RECT PENCIL SHARPENER ASST,156.9,1205,37,32,0.16054054054054054,1184
23143,ZINC WIRE KITCHEN ORGANISER,156.8,25,12,12,7.175000000000001,144
79030D,TUMBLER BAROQUE,156.78,402,25,22,0.39,550
23468,TUSCAN VILLA BIRD TABLE ,156.75,19,11,11,8.25,121
17178,FLAT PALM T-LIGHT HOLDER,156.65,133,24,20,1.234,480
84926C,FAIRY CAKES TILE COASTER,156.25,125,19,17,1.25,323
20735,BLACK MINI TAPE MEASURE ,156.0,224,58,28,0.8203448275862069,1624
62086A,PINK RETRO BIG FLOWER BAG,156.0,80,21,19,1.9499999999999997,399
84531B,BLUE KNITTED EGG COSY,155.60999999999999,187,38,35,1.1289473684210527,1330
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,155.48000000000002,92,6,5,1.6900000000000002,30
23416,CHAMBRE HOOK,155.07,123,18,18,1.16,324
21031,SPACE CADET BLACK,154.91,126,25,23,1.2832,575
84723,CHERRY BLOSSOM CANVAS ART PICTURE,154.5,30,11,11,6.3136363636363635,121
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,154.02,949,46,38,0.17854166666666668,1748
35818P,"ACRYLIC JEWEL ICICLE, PINK",153.9,405,19,17,0.38,323
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,153.75,41,10,8,3.75,80
90002D,FLOWER BURST SILVER RING CRYSTAL,153.75,41,20,17,3.75,340
84855,BLOKEY SILVER TOOL SET,153.45000000000002,31,11,10,4.95,110
90185A,AMBER DIAMANTE EXPANDABLE RING,153.0,36,9,8,4.25,72
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,153.0,18,10,10,8.5,100
21674,RIDGED GLASS PENDANT LAMPSHADE,152.54999999999998,9,5,4,16.95,20
22289,HANGING METAL CHICKEN DECORATION,152.5,122,19,19,1.25,361
21226,POCKET MIRROR WOODLAND,152.5,122,20,17,1.25,340
84661B,BLACK SQUARE TABLE CLOCK,152.44,120,23,19,2.1452173913043477,437
72801D,S/4 SKY BLUE DINNER CANDLES,151.85,157,25,19,1.2092,475
84531A,PINK KNITTED EGG COSY,151.70999999999998,181,38,35,1.131,1330
22536,MAGIC DRAWING SLATE FIDO,151.2,360,8,8,0.42,64
72753D,S/3 FLWR FAIRY SUMMER CANDLES,151.2,72,8,8,2.1,64
72739B,WHITE CHOCOLATE SCENT CANDLE,150.75,207,9,9,0.9166666666666666,81
16202E,BLACK PHOTO ALBUM ,150.6,81,13,12,2.723076923076923,156
35833G,4 GOLD FLOCK CHRISTMAS BALLS,150.6,114,28,22,1.3464285714285715,616
84762C,GREEN PICNIC BARBECUE BUCKET,150.5,14,10,10,10.75,100
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,150.45000000000002,51,16,16,2.95,256
90098,NECKLACE+BRACELET PINK BUTTERFLY,150.45,59,23,22,2.55,506
17107D,FLOWER FAIRY 5 DRAWER LINERS,150.45,59,20,18,2.55,360
90093,CLEAR CRYSTAL STAR PHONE CHARM,150.44,200,18,15,0.8633333333333333,270
21461,BLUE EASTER EGG HUNT START POST,150.15,77,19,17,1.95,323
90210B,CLEAR ACRYLIC FACETED BANGLE,150.05,71,16,14,2.6,224
82093,HEART SHAPE BUTTON FRAME ,150.0,100,7,7,2.3214285714285716,49
84452,METAL RABBIT LADDER EASTER ,149.6,176,26,23,0.85,598
22343,PARTY PIZZA DISH RED WHITE SPOT ,149.6,176,21,20,0.8499999999999999,420
47469,ASSORTED SHAPES PHOTO CLIP SILVER ,149.5,230,24,20,0.65,480
23256,KIDS CUTLERY SPACEBOY ,149.4,36,8,8,4.15,64
23254,KIDS CUTLERY DOLLY GIRL ,149.4,36,8,8,4.15,64
23196,RETRO LEAVES MAGNETIC NOTEPAD,149.35,103,17,17,1.45,289
17108D,FLOWER FAIRY SUMMER BOUQUET SACHET,149.1,355,23,17,0.42,391
21341,KASBAH LANTERN WITH GLASS ,148.8,32,14,14,4.65,196
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,148.75,25,14,14,5.95,196
78033,FLAG OF ST GEORGE CHAIR,148.75,25,10,10,5.95,100
21338,MARAKESH LANTERN SMALL ,148.75,25,9,8,5.95,72
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,148.75,25,13,13,5.950000000000001,169
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,148.75,22,9,8,8.027777777777779,72
22134,MINI LADLE LOVE HEART RED ,148.56,342,53,27,0.46555555555555556,1431
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,148.5,30,6,6,4.95,36
21099,SET/6 STRAWBERRY PAPER CUPS,148.20000000000002,228,27,18,0.65,486
18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,147.9,58,12,11,2.55,132
47351B,BLUE  VOILE LAMPSHADE,147.50000000000003,50,13,11,2.95,143
16202C,BEIGE PHOTO ALBUM,146.7,66,9,9,3.1500000000000004,81
72750B,"F.FAIRY S/3 CANDLE/GLASS,LAVENDER",146.35,73,8,7,2.45,56
72781,BLACK SILOUETTE CANDLE PLATE ,146.28,72,13,11,2.0684615384615386,143
47481,50CM METAL STRING WITH  7 CLIPS,146.2,172,34,30,0.85,1020
84510C,SET OF 4 POLKADOT COASTERS,146.17,115,38,30,1.3136842105263158,1140
17109B,FLOWER FAIRY INCENSE LAVENDER,145.55,221,13,10,1.3876923076923076,130
20796,SMALL BLUE PROVENCAL CERAMIC BALL,145.2,88,13,11,1.65,143
23003,TRAVEL CARD WALLET VINTAGE ROSE ,145.14,349,51,37,0.4188461538461538,1887
20672,PINK TEATIME PRINT BOWL,145.0,116,22,21,1.25,462
17129D,CLEAR COLOUR GLASS GEMS IN BAG,144.85999999999999,206,16,11,0.784375,176
84313A,PINK TV TRAY TABLE ,144.5,34,16,10,4.25,160
47518F,ICON PLACEMAT POP ART ELVIS,144.3,900,31,22,0.16838709677419353,682
44234,ASSORTED CIRCULAR MOBILE,144.12,724,38,28,0.20860465116279067,1064
35610B,BLACK CHRISTMAS FLOCK DROPLET ,144.07,179,13,13,1.1314285714285715,169
85095,THREE CANVAS LUGGAGE TAGS,143.85999999999999,90,11,9,2.200909090909091,99
21298,EDWARDIAN 2 DRAWER WALL CABINET ,143.8,4,4,4,35.95,16
90161A,ANT COPPER RED BOUDICCA BRACELET,143.55,29,13,13,4.950000000000001,169
47591A,CAROUSEL DES CHILD'S APRON,143.54999999999998,87,33,30,1.65,990
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",143.1,18,11,10,7.95,110
21353,SILVER SLEIGHBELL  WREATH,143.1,18,8,8,7.95,64
82587,TEXRIO TOMATOES CANDLE+CUP,142.94,118,32,26,1.2384848484848483,832
90123C,GREEN HEART OF GLASS BRACELET,142.8,24,9,7,5.95,63
90123B,TURQUOISE HEART OF GLASS BRACELET,142.8,24,11,8,5.95,88
84219,BOX/12 MOTHER & CHICK IN BASKET/BOW,142.79999999999998,56,25,23,2.55,575
35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,142.5,375,28,28,0.38,784
22510,DOORSTOP RUSSIAN DOLL GINGHAM,142.5,38,22,20,3.75,440
82001S,SILVER RECORD COVER FRAME,142.26,32,12,7,4.986666666666667,84
82553,POP'S GREASY SPOON METAL SIGN,141.9,86,20,14,1.65,280
23694,PAISLEY PARK CARD,141.84,348,24,23,0.4175,552
90186A,AMETHYST HOOP EARRING FLORAL LEAF,141.60000000000002,48,15,14,2.95,210
84247C,PACK/12 BLUE REINDEER CARD,141.60000000000002,48,21,21,2.95,441
20670,VIP HOLIDAY PURSE,141.38000000000002,46,19,17,3.248947368421053,323
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,140.79,307,9,8,0.9444444444444444,72
20862,PINK PATCH PENCIL CASE BLUE HEART,140.70000000000002,67,22,18,2.1,396
84422,PINK/BLUE DISC/MIRROR STRING,140.31,197,23,18,0.73,414
90018A,SILVER M.O.P ORBIT DROP EARRINGS,140.25,33,16,15,4.25,240
90035A,"PEARL & SHELL 42""NECKL. GREEN",139.75,13,8,6,10.75,48
21003,ROSE DU SUD CUSHION COVER,139.7,22,11,10,6.35,110
90180B,PURPLE AMETHYST NECKLACE W TASSEL,139.29999999999998,14,10,10,9.95,100
90124C,GREEN MURANO TWIST NECKLACE,139.29999999999998,14,8,7,9.95,56
22698,TEACUP AND SAUCER REGENCY PINK,139.20000000000002,48,7,7,2.892857142857143,49
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,138.75,37,14,14,3.75,196
84247E,PACK OF 12 CHRISTMAS FUN CARDS,138.65,47,13,13,2.95,169
20864,DENIM PATCH PENCIL CASE BUTTERFLY,138.6,66,22,19,2.1,418
22195,HEART MEASURING SPOONS LARGE,138.6,84,5,4,1.65,20
20865,PATCHWORK PENCIL CASE BUTTERFLY ,138.6,66,26,23,2.1,598
22965,3 TRADITIONAL COOKIE CUTTERS  SET,138.6,66,8,8,2.1,64
23304,SET 4 PICNIC CUTLERY CHERRY ,138.45,71,9,9,1.9500000000000002,81
90086,CRYSTAL FROG PHONE CHARM,138.32999999999998,189,19,12,1.1026315789473684,228
23417,BATHROOM HOOK,137.76,140,21,21,1.1345454545454545,441
72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,137.54,170,8,8,1.17,64
20993,JAZZ HEARTS MEMO PAD,137.17,385,21,20,0.6614285714285715,420
72750A,FLOWER FAIRY SET OF 3 LILY CANDLES,136.9,62,6,5,2.6166666666666667,30
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,136.85,161,20,20,0.85,400
84893,ANT WHITE IRON BASKET,136.85,23,14,11,5.95,154
22869,NUMBER TILE COTTAGE GARDEN 1,136.5,70,20,19,1.95,380
72801E,S/4 FESTIVE GREEN DINNER CANDLES,136.41,141,20,16,1.2085000000000001,320
10120,DOGGY RUBBER,136.07999999999998,648,62,52,0.21,3224
21893,POTTING SHED SEED TIN,136.0,32,11,11,4.25,121
90214A,"LETTER ""A"" BLING KEY RING",135.71,127,45,27,1.2073333333333334,1215
84247K,"FOLK ART GREETING CARD,pack/12",135.70000000000002,46,23,19,2.95,437
84925D,LA PALMIERA WALL THERMOMETER,135.14999999999998,85,24,22,2.408333333333333,528
20756,GREEN FERN POCKET BOOK,135.14999999999998,159,42,38,0.8499999999999999,1596
90002A,FLOWER BURST SILVER RING OPAL,135.0,36,14,14,3.75,196
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,135.0,108,8,8,1.25,64
22870,NUMBER TILE COTTAGE GARDEN 2,134.54999999999998,69,17,15,1.9500000000000002,255
21157,RED RETROSPOT WASHBAG,134.4,64,17,13,2.1,221
21092,SET/6 STRAWBERRY PAPER PLATES,134.29999999999998,158,15,12,0.85,180
20869,GOLD FABRIC MIRROR,134.29,219,30,29,0.7238709677419355,870
72739C,DARK CHOCOLATE SCENTCANDLE,133.95,159,10,9,1.0699999999999998,90
90081C,LILY BROOCH OLIVE COLOUR,133.65,27,13,13,4.950000000000001,169
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,133.35,21,13,9,6.35,117
84725,FREESTYLE CANVAS ART PICTURE,133.05,85,27,23,2.053703703703704,621
84231,EASTER BUNNY WITH BASKET ON BACK,132.6,204,34,28,0.65,952
79192A,RETRO PLASTIC 70'S TRAY,132.5,106,30,26,1.25,780
84510C,SET OF 4 POLKADOTS COASTERS,132.45,109,29,22,1.243448275862069,638
20799,PINK MILKSHAKE GLASS,132.3,63,12,10,2.1,120
23465,TUSCAN VILLA BIRD FEEDER,132.0,16,8,8,8.25,64
22344,PARTY PIZZA DISH PINK RETROSPOT,131.75,155,19,18,0.85,342
21419,CONCH SHELL,131.55,37,11,10,3.6845454545454546,110
37467,PIG MUG IN TWO COLOUR DESIGNS,131.44,212,28,28,0.7185714285714286,784
82011A,"BATHROOM SCALES, TROPICAL BEACH",131.25,35,23,19,3.75,437
23125,6PC WOOD PLATE SET DISPOSABLE,131.25,105,15,14,1.25,210
90003D,CRYSTAL PAIR HEART HAIR SLIDES,131.25,35,15,15,3.75,225
35920,FOUR RABBIT EASTER DECORATIONS,131.25,105,19,17,1.25,323
84527,FLAMES SUNGLASSES PINK LENSES,131.25,71,19,19,1.9349999999999998,361
90013C,GREEN VINTAGE EARRINGS ,131.25,35,10,10,3.75,100
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,130.9,46,15,13,2.9250000000000003,195
20899,VINTAGE NOTEBOOK RED ROSE,129.8,44,12,12,2.95,144
90210D,PURPLE ACRYLIC FACETED BANGLE,129.65,71,11,9,2.2863636363636366,99
16201A,PASTEL PINK PHOTO ALBUM,129.6,64,7,6,2.6357142857142857,42
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",128.75,103,9,9,1.25,81
84984A,GREEN PEONY CUSHION COVER,128.75,35,10,7,4.3100000000000005,70
20821,GOLDIE LOOKING MIRROR,128.70000000000002,26,10,10,4.95,100
84874B,BLUE TRAVEL FIRST AID KIT,128.7,78,28,26,1.65,728
23126,DOLLCRAFT GIRL AMELIE KIT,128.7,26,7,7,4.95,49
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,128.0,46,5,5,5.24,25
72812,LARGE ZINC GLASS CANDLEHOLDER,127.68,55,10,9,2.5060000000000002,90
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,127.5,15,9,8,8.5,72
84499,BLACK FLOWER CANDLE PLATE,127.5,150,18,15,0.85,270
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",127.2,16,7,7,7.95,49
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,126.85000000000001,85,7,6,1.9000000000000001,42
85179C,PINK BITTY LIGHT CHAIN,126.85,77,10,10,2.6100000000000003,100
47593B,SCOTTIES DESIGN BABY BIB,126.25,101,17,15,1.25,255
82607E,GLASS BONBON JAR. D'AMANDES,126.25,101,25,18,1.25,450
84255B,ORANGE COCKTAIL GLASS LAMP,126.00000000000001,60,14,11,2.1,154
22882,NUMBER TILE VINTAGE FONT 3,125.89,91,25,18,1.8363999999999998,450
37423,WHITE WITH BLACK CATS PLATE,125.82999999999998,187,23,15,0.8099999999999999,345
21370,MIRRORED WALL ART FOXY,125.50999999999999,44,15,15,4.850666666666666,225
16047,POP ART PEN CASE & PENS,124.95,147,20,19,0.85,380
84709A,SILVER OVAL JEWELLED MIRROR,124.95,21,11,11,5.95,121
84622,PINK GINGHAM ROSE CUSHION COVER,124.95,21,7,7,5.95,49
16162L,THE KING GIFT BAG,124.67,307,14,13,0.6085714285714285,182
10080,GROOVY CACTUS INFLATABLE,124.60999999999999,303,26,23,0.5092592592592593,598
84661C,PINK SQUARE TABLE CLOCK,124.55000000000001,137,12,12,1.3183333333333334,144
47471,RAINBOW PEGS PHOTO CLIP STRING,124.47,189,39,34,0.6915384615384615,1326
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,124.2,102,11,9,1.7590909090909093,99
84927A,WAKE UP COCKEREL TILE HOOK,124.17,218,25,22,1.5964,550
90162C,ANT SILVER FUSCHIA BOUDICCA RING,123.90000000000002,42,16,10,2.95,160
22359,"GLASS JAR, KINGS CHOICE SOAP",123.9,42,8,8,2.95,64
85185B,PINK HORSE SOCK PUPPET KIT,123.9,42,14,13,2.95,182
35015,JACOBS LADDER SMALL,123.84,2064,38,35,0.06,1330
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,123.75,33,12,9,3.75,108
20816,GOLD FLOWER CUSHION COVER ,123.6,24,7,5,5.378571428571428,35
84559D,3D SHEET OF SEA WORLD STICKERS,123.25,145,29,23,0.85,667
21087,SET/6 POSIES PAPER CUPS,123.22,220,20,19,0.5623809523809524,380
84367,LA STREGA CANVAS PICTURE ,122.55000000000001,73,7,6,1.9499999999999997,42
85024B,EAU DE NILE JEWELLED PHOTOFRAME,122.10000000000001,74,19,18,1.65,342
16168S,FUNKY MONKEY GIFT BAG SMALL,121.86,1274,7,4,0.1757142857142857,28
90120D,WHITE MURANO TWIST BRACELET,121.5,29,15,12,4.133333333333334,180
79532,MOSAIC GLASS BALL CANDLEHOLDER,121.25,97,18,15,1.25,270
22535,MAGIC SLATE BUNNIES AT HOME ,120.96000000000001,288,6,6,0.42,36
22536,MAGIC SLATE FIDO,120.96000000000001,288,6,6,0.42,36
22534,MAGIC SLATE SPACEBOY ,120.96000000000001,288,6,6,0.42,36
21252,SET OF MEADOW  FLOWER STICKERS,120.95000000000002,41,12,11,2.9500000000000006,132
72799D,BLUE PILLAR CANDLE SILVER FLOCK,120.95000000000002,41,12,11,2.95,132
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,120.95,41,17,16,2.95,272
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,120.9,26,11,10,4.65,110
21393,BLUE POLKADOT PUDDING BOWL,120.57000000000001,68,13,13,1.7335714285714285,169
85166A,WHITE METAL BAROQUE PHOTO FRAME,120.0,72,8,8,3.125,64
23438,GIFT BAG LARGE SPOT ,120.0,96,6,6,1.25,36
20700,GREEN CAT FLORAL CUSHION COVER ,120.0,48,10,10,3.5,100
82076,BEECH WOOD PHOTO FRAME ,120.0,96,3,3,1.25,9
35911B,PINK/FLOWER RABBIT EGG WARMER ,119.7,57,13,12,2.1,156
16258B,DAISY ERASERS IN BAG,119.4,488,12,12,0.29615384615384616,144
23463,VINTAGE ZINC WATERING CAN,119.39999999999999,12,7,7,9.95,49
17109C,FLOWER FAIRY INCENSE ROSE,119.07000000000001,172,12,10,1.4716666666666667,120
90151,SILVER/NATURAL SHELL NECKLACE,119.0,14,7,5,8.5,35
84656,WHITE ROSE C/COVER,119.0,20,12,12,5.95,144
46776E,WOVEN CANDY CUSHION COVER ,118.95,33,10,9,4.58,90
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,118.94999999999999,61,6,6,1.95,36
22972,CHILDRENS SPACEBOY MUG,118.80000000000001,72,5,5,1.65,25
21228,"POCKET MIRROR ""GLAMOROUS""",118.75,95,29,25,1.25,725
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,118.65,7,6,6,16.95,36
35933,PINK STOCKING CHRISTMAS DECORATION,118.56,312,23,20,0.38,460
90210A,GREY ACRYLIC FACETED BANGLE,118.5,54,11,11,2.640909090909091,121
90209B,GREEN ENAMEL+GLASS HAIR COMB,117.60000000000001,56,14,9,2.1,126
90214C,"LETTER ""C"" BLING KEY RING",117.53999999999999,114,35,21,1.1402857142857141,735
85112,S/3 TEAR DROP CUT GLASS DECORATION,117.5,94,21,18,1.25,378
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,117.30000000000001,46,7,5,2.55,35
35824C,"HANGING FLOWERS+MIRROR,CLEAR",117.05,235,8,8,0.935,64
22877,NUMBER TILE COTTAGE GARDEN 9,117.0,60,16,15,1.95,240
23244,STORAGE TIN VINTAGE LEAF,117.0,60,7,7,1.95,49
47593A,CAROUSEL PONIES BABY BIB,116.87,115,28,24,0.962,672
72038P,PRICE'S CANDLE PEACH,116.5,1050,9,9,0.15222222222222223,81
16206B,RED PURSE WITH PINK HEART,116.4,96,16,14,1.23125,224
37485,ENGLISH ROSE TEA SET IN GIFT BOX,116.25,25,14,10,4.65,140
90144,SILVER DROP EARRINGS WITH FLOWER,116.25,31,11,11,3.75,121
84751B,BLACK MEDIUM GLASS CAKE STAND,115.86,38,19,18,3.0100000000000002,342
90030C,BROWN KUKUI COCONUT SEED NECKLACE,115.65,81,10,10,1.9899999999999998,100
75011,BLUE DAISY MOBILE,115.63,109,14,10,1.4328571428571428,140
22878,NUMBER TILE COTTAGE GARDEN No,115.5,55,13,12,2.1,156
72750A,"F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY",115.15,57,7,7,2.5214285714285714,49
20848,ZINC HEART LATTICE CHARGER SMALL,115.05000000000001,39,12,10,2.9500000000000006,120
22872,NUMBER TILE COTTAGE GARDEN 4,115.05,59,16,16,1.95,256
84510F,SET OF 4 NEW ENGLAND COASTERS ,115.0,92,30,22,1.25,660
23185,FRENCH STYLE STORAGE JAR JAM,114.85,317,30,27,0.3516129032258064,810
84984D,ORIENTAL RED CUSHION COVER ,114.8,32,9,8,4.272222222222222,72
90214S,"LETTER ""S"" BLING KEY RING",114.75,111,35,26,1.1677142857142857,910
21780,MA CAMPAGNE 4 DRAWER WALL SHELF,114.75,13,5,5,12.959999999999999,25
90065A,WHITE VINTAGE CRYSTAL BRACELET,114.75,17,7,7,6.75,49
90085,CRYSTAL STILETTO PHONE CHARM,114.74999999999999,135,15,13,0.85,195
22885,NUMBER TILE VINTAGE FONT 6 ,114.19,85,16,13,1.7725,208
72801D,4 SKY BLUE DINNER CANDLES,113.91,123,21,18,1.2104761904761905,378
37479B,CUBIC MUG FLOCK BLUE ON BROWN,113.88,148,21,19,1.2128571428571429,399
46776D,WOVEN SUNSET CUSHION COVER ,113.85,23,9,7,4.95,63
35818B,"ACRYLIC JEWEL ICICLE, BLUE",113.66,259,7,7,0.5614285714285714,49
72799B,PURPLE PILLAR CANDLE BLACK FLOCK,113.35,73,8,6,1.8875000000000002,48
72132,COLUMBIAN CUBE CANDLE,113.16,116,22,19,1.8072727272727271,418
23305,SET 4 PICNIC CUTLERY BLUEBERRY,113.1,58,8,8,1.95,64
22874,NUMBER TILE COTTAGE GARDEN 6,113.1,58,15,14,1.95,210
85190,PINK FLOWER HANGING HEART ,113.05,133,14,14,0.85,196
84933A,LARGE GREEN PEONY FOLDING STOOL,112.75,35,5,4,5.24,20
82607C,GLASS BONBON JAR. SUPERFINES,112.5,90,21,16,1.25,336
84509C,SET OF 4 DOTTY PLACEMATS ,112.5,30,12,10,3.75,120
44236,PINK/PURPLE CIRCLE CURTAIN,112.32000000000001,64,12,9,2.868461538461539,108
