CustomerID,Recency,Frequency,Monetary
15514.0,12,18,3687.48
15515.0,387,1,111.81
15516.0,45,3,62.43
15517.0,233,1,267.03
15518.0,64,15,3997.99
15519.0,383,2,156.15
15520.0,2,1,343.5
15521.0,40,15,5109.3
15522.0,33,2,397.99
15523.0,84,14,1729.99
15524.0,607,1,151.4
15525.0,2,4,890.22
15526.0,33,2,29.04
15527.0,19,23,4235.4800000000005
15528.0,254,1,171.33
15529.0,23,12,4575.16
15530.0,22,5,1708.18
15531.0,8,2,1917.64
15532.0,25,10,3646.9500000000003
15533.0,19,3,728.37
15534.0,726,1,162.25
15535.0,173,6,1044.37
15536.0,409,1,259.09
15537.0,163,1,110.92
15539.0,7,1,417.26
15540.0,11,2,460.68
15541.0,114,1,85.13000000000001
15542.0,512,3,855.71
15543.0,288,2,242.26
15544.0,9,20,7387.89
15545.0,54,2,288.96999999999997
15547.0,7,26,9210.65
15548.0,596,1,107.24
15549.0,77,8,2015.66
15550.0,4,12,1812.95
15551.0,37,7,1679.81
15552.0,217,2,252.52
15553.0,60,1,428.93
15554.0,278,1,217.2
15555.0,12,36,10282.01
15556.0,24,1,229.76999999999998
15557.0,29,1,378.91
15558.0,639,1,131.88
15559.0,568,1,1109.4
15560.0,398,2,153.52
15561.0,12,8,1357.8899999999999
15562.0,425,2,203.72
15563.0,22,7,2707.36
15564.0,463,2,70.74000000000001
15565.0,50,2,173.16000000000003
15566.0,393,2,227.87
15567.0,19,1,86.17
15568.0,3,3,658.69
15569.0,132,7,493.57
15570.0,7,25,8256.34
15571.0,12,14,3245.52
15572.0,5,10,3309.51
15573.0,32,5,1188.42
15574.0,178,6,1044.32
15575.0,620,1,30.1
15576.0,38,1,547.33
15577.0,151,5,396.03
15578.0,162,1,127.1
15579.0,69,5,1205.63
15580.0,377,8,1324.54
15581.0,156,35,4289.11
15582.0,25,3,682.9100000000001
15583.0,376,1,95.96
15584.0,24,6,1169.45
15585.0,177,1,455.3
15586.0,593,3,737.34
15587.0,50,2,61.2
15589.0,256,3,478.53
15590.0,382,5,1451.6
15591.0,583,2,53.2
15592.0,47,1,328.58
15593.0,71,1,45.0
15594.0,16,5,1771.78
15595.0,488,1,64.8
15596.0,101,9,2727.72
15597.0,35,2,563.37
15598.0,53,2,548.02
15599.0,27,3,1250.06
15600.0,428,4,1128.51
15601.0,11,30,12759.01
15602.0,8,13,1978.16
15603.0,79,2,88.48
15604.0,52,1,216.39000000000001
15605.0,36,9,1691.55
15606.0,61,17,1805.23
15607.0,337,9,1563.47
15608.0,28,5,1678.7
15609.0,184,1,298.48
15610.0,52,1,112.46000000000001
15611.0,10,24,1431.3700000000001
15612.0,36,2,105.9
15613.0,610,1,373.24
15614.0,438,4,1261.68
15615.0,10,45,15467.07
15616.0,438,1,249.61
15617.0,396,3,718.15
15618.0,33,4,776.851
15620.0,57,4,1942.36
15621.0,4,2,61.85
15622.0,43,17,7535.56
15623.0,141,8,1996.65
15624.0,117,4,588.13
15625.0,104,9,2986.8
15626.0,75,3,1067.52
15627.0,457,2,336.98
15628.0,5,17,5160.88
15629.0,450,4,1502.7
15630.0,45,3,1317.2
15631.0,642,1,596.67
15632.0,16,8,2484.61
15633.0,509,12,2774.23
15634.0,17,2,554.65
15635.0,396,1,25.5
15636.0,90,4,1040.68
15637.0,53,4,643.11
15638.0,436,3,170.25
15639.0,134,3,1065.08
15640.0,4,25,11858.45
15641.0,105,12,4888.42
15642.0,730,1,105.78
15643.0,192,3,546.6
15644.0,166,4,803.54
15645.0,19,3,713.1700000000001
15646.0,158,5,784.8100000000001
15647.0,415,1,169.0
15648.0,204,2,483.1
15649.0,387,1,50.55
15650.0,522,2,553.88
15651.0,37,5,781.7
15652.0,91,5,950.69
15653.0,116,1,48.0
15654.0,9,2,272.01
15655.0,243,1,560.6700000000001
15656.0,45,4,748.5
15657.0,23,1,30.0
15658.0,190,8,1862.2700000000002
15659.0,44,3,419.49
15660.0,25,15,2323.09
15661.0,317,7,522.87
15662.0,661,2,212.93
15663.0,106,1,138.14
15664.0,51,4,1209.78
15665.0,168,5,3796.17
15666.0,472,2,586.14
15667.0,40,1,301.32000000000005
15669.0,40,4,512.5
15670.0,297,2,265.8
15671.0,19,7,1207.83
15672.0,725,1,45.300000000000004
15673.0,88,9,4489.28
15674.0,73,12,6092.12
15675.0,81,4,542.04
15676.0,19,3,3274.06
15677.0,49,3,1213.48
15678.0,53,3,1599.8400000000001
15679.0,24,4,781.28
15680.0,9,10,3650.09
15681.0,25,12,1488.18
15682.0,599,2,318.24
15683.0,117,2,524.54
15684.0,547,3,173.95
15685.0,450,1,55.980000000000004
15687.0,9,9,2942.1
15688.0,419,1,190.57
15689.0,120,3,389.03000000000003
15690.0,4,2,192.96
15691.0,395,3,273.0
15692.0,28,1,191.04
15693.0,659,1,37.5
15694.0,8,17,1122.0
15695.0,267,4,1054.54
15696.0,33,13,3641.17
15697.0,690,1,246.75
15698.0,624,1,46.2
15699.0,18,1,309.65
15700.0,172,2,696.68
15701.0,2,4,1529.0
15702.0,476,2,140.39
15703.0,265,1,104.4
15704.0,140,6,2932.3
15705.0,201,1,83.1
15706.0,65,3,902.16
15707.0,35,4,871.98
15708.0,41,9,3660.15
15709.0,284,2,327.85
15710.0,417,1,852.07
15711.0,557,2,420.25
15712.0,9,11,2800.2000000000003
15713.0,143,4,786.54
15714.0,12,4,514.96
15715.0,556,5,658.02
15716.0,146,11,2274.54
15717.0,234,5,553.9000000000001
15718.0,540,1,293.79
15719.0,33,31,10087.72
15720.0,24,2,676.82
15721.0,12,1,400.6
15722.0,36,10,2285.14
15723.0,365,4,811.36
15724.0,201,3,310.85
15725.0,15,1,415.25
15726.0,390,1,321.91
15727.0,17,14,7707.43
15728.0,380,2,241.0
15729.0,213,3,192.55
15730.0,66,5,1726.58
15731.0,554,1,125.3
15732.0,212,10,1543.97
15733.0,283,1,162.3
15734.0,115,4,706.5
15735.0,421,1,327.68
15736.0,435,2,1671.57
15737.0,15,8,1188.1200000000001
15738.0,19,41,7893.9400000000005
15739.0,66,1,77.6
15740.0,49,1,154.88
15741.0,458,2,208.62
15742.0,619,1,156.87
15743.0,16,4,775.96
15744.0,78,1,34.8
15745.0,19,4,1035.19
15746.0,134,1,196.88
15747.0,13,9,2093.31
15748.0,40,3,212.91
15750.0,3,18,6194.991
15751.0,461,11,1335.44
15752.0,40,9,3874.51
15754.0,51,8,2250.92
15755.0,10,17,5993.12
15756.0,61,4,528.01
15757.0,66,6,2940.36
15758.0,25,1,205.25
15759.0,297,5,267.25
15761.0,443,1,143.05
15762.0,65,2,583.75
15763.0,32,2,1007.02
15764.0,88,8,4089.55
15765.0,667,1,370.63
15766.0,64,3,305.16
15768.0,116,34,12029.1
15769.0,235,2,71.28
15770.0,613,1,321.45
15771.0,604,3,400.9
15772.0,418,1,280.88
15773.0,6,2,286.36
15774.0,69,6,1241.14
15775.0,245,2,150.5
15776.0,133,1,241.62
15777.0,241,5,495.86
15778.0,431,1,307.95000000000005
15779.0,463,2,124.08000000000001
15780.0,184,3,475.28000000000003
15781.0,25,3,345.46000000000004
15782.0,10,4,738.72
15783.0,11,1,246.3
15784.0,468,2,724.73
15785.0,33,16,3061.17
15786.0,46,5,8129.92
15787.0,26,3,933.26
15788.0,509,1,221.83
15789.0,358,6,1962.01
15790.0,10,1,218.75
15791.0,44,5,3128.4900000000002
15792.0,400,2,933.84
15793.0,15,6,177.21
15794.0,737,1,131.1
15795.0,150,8,1979.8700000000001
15796.0,1,17,4563.83
15797.0,319,1,15.0
15798.0,493,3,1535.37
15799.0,76,4,1311.34
15800.0,107,7,1137.37
15801.0,46,3,1063.95
15803.0,51,4,838.04
15804.0,1,13,3956.39
15805.0,23,29,8821.73
15806.0,46,3,412.98
15807.0,50,5,1647.06
15808.0,306,21,11258.28
15809.0,36,7,875.76
15810.0,79,8,2493.54
15811.0,22,7,3344.85
15812.0,107,10,1024.65
15813.0,208,2,482.51
15814.0,17,6,1620.24
15815.0,64,4,576.82
15816.0,542,2,93.3
15817.0,421,3,2647.4
15818.0,588,1,123.5
15819.0,49,10,3883.79
15820.0,320,1,116.98
15821.0,44,2,570.96
15822.0,3,6,1221.76
15823.0,372,2,3039.6800000000003
15824.0,453,2,455.94
15825.0,172,1,224.94
15826.0,56,4,2266.54
15827.0,73,28,3531.54
15828.0,375,1,955.82
15829.0,99,2,636.14
15830.0,38,1,576.0
15831.0,58,3,574.89
15832.0,254,1,836.79
15833.0,738,1,80.4
15834.0,70,6,3412.39
15835.0,44,4,858.39
15836.0,50,1,137.37
15837.0,65,2,777.01
15838.0,25,7,424.68
15839.0,33,3,1003.94
15840.0,59,2,355.56
15841.0,73,9,1250.34
15842.0,393,2,472.48
15843.0,304,1,118.95
15844.0,46,1,130.73999999999998
15845.0,18,11,3386.58
15846.0,385,1,107.01
15847.0,38,5,698.34
15848.0,622,1,137.99
15850.0,19,6,1006.75
15851.0,527,1,109.73
15852.0,197,2,199.76
15853.0,52,1,110.8
15854.0,4,19,2323.28
15855.0,137,6,841.04
15856.0,4,51,10996.34
15857.0,19,2,314.88
15858.0,16,13,3289.4900000000002
15859.0,432,1,387.46
15860.0,41,17,2361.3
15861.0,12,11,4117.95
15862.0,8,13,2512.29
15863.0,26,5,355.1
15864.0,67,4,104.0
15865.0,41,5,1861.52
15866.0,101,1,211.89
15867.0,5,31,8414.72
15868.0,583,1,41.43
15869.0,277,3,321.11
15870.0,33,4,726.5600000000001
15871.0,437,1,33.099999999999994
15872.0,15,4,678.25
15873.0,501,3,96.47999999999999
15874.0,64,19,4836.79
15875.0,646,1,108.52
15876.0,409,1,39.8
15877.0,2,2,490.33
15878.0,562,2,226.37
15879.0,404,3,922.35
15880.0,369,1,329.03
15881.0,312,5,241.74
15882.0,199,7,692.76
15883.0,2,2,396.48
15884.0,432,2,103.0
15885.0,93,13,1097.57
15886.0,60,4,743.62
15887.0,460,2,637.15
15888.0,81,3,352.65999999999997
15889.0,157,8,1427.6
15890.0,395,3,112.55000000000001
15891.0,227,1,511.68
15892.0,669,1,128.2
15894.0,253,2,184.0
15895.0,150,1,42.01
15897.0,194,2,98.09
15898.0,1,25,4490.2
15899.0,369,1,56.25
15900.0,24,4,820.57
15901.0,17,7,687.72
15902.0,380,1,145.01
15903.0,26,6,648.56
15904.0,8,1,164.68
15905.0,543,1,114.69
15906.0,20,10,2199.89
15907.0,4,3,882.72
15908.0,512,1,183.42
15909.0,174,1,69.54
15910.0,1,15,2559.17
15911.0,624,8,1700.24
15912.0,178,9,801.1
15913.0,534,1,6.300000000000001
15914.0,378,2,53.230000000000004
15915.0,402,1,364.45
15916.0,16,12,2859.78
15917.0,248,5,530.17
15918.0,191,3,582.88
15919.0,20,2,525.69
15920.0,154,9,470.44
15921.0,173,4,644.64
15922.0,373,1,248.9
15923.0,373,1,127.08
15924.0,731,1,102.82
15925.0,194,1,207.15
15926.0,542,1,134.44
15927.0,647,1,106.54
15928.0,656,1,140.53
15930.0,67,1,426.63
15931.0,428,1,239.9
15932.0,4,8,1554.3500000000001
15933.0,21,3,1062.46
15934.0,418,1,189.06
15935.0,239,1,108.03999999999999
15936.0,379,2,282.79
15937.0,64,1,145.35000000000002
15938.0,112,9,584.8100000000001
15939.0,90,14,1720.28
15940.0,311,1,35.8
15941.0,637,1,81.0
15942.0,134,1,292.44
15943.0,650,2,271.28999999999996
15944.0,277,4,456.8
15945.0,365,4,266.92
15946.0,503,2,69.48
15947.0,83,1,524.64
15948.0,8,3,1509.0900000000001
15949.0,17,2,364.72
15950.0,32,10,5818.07
15951.0,9,3,1013.1700000000001
15952.0,34,4,781.91
15953.0,15,17,1905.34
15954.0,589,1,190.75
15955.0,24,21,6625.08
15956.0,551,1,291.2
15957.0,32,3,870.85
15958.0,74,4,418.67
15959.0,682,3,542.89
15960.0,374,4,410.95
15961.0,379,1,240.97
15962.0,449,1,289.48
15963.0,20,2,470.76
15964.0,663,1,269.21000000000004
15965.0,17,13,2331.14
15966.0,451,1,426.53
15967.0,23,12,2826.7
15968.0,388,1,404.55
15969.0,3,5,776.65
15970.0,304,2,323.12
15971.0,53,7,273.05
15972.0,456,4,1403.33
15973.0,367,3,159.1
15974.0,39,7,2915.35
15975.0,84,1,371.01
15976.0,165,6,1694.41
15977.0,17,2,770.33
15978.0,77,3,2366.58
15979.0,603,1,329.21999999999997
15980.0,89,7,1204.52
15981.0,25,13,4477.47
15982.0,605,1,278.61
15983.0,22,8,2291.19
15984.0,3,27,5652.24
15985.0,123,7,1948.6000000000001
15986.0,30,2,354.42
15987.0,12,7,700.85
15988.0,19,3,738.89
15989.0,376,2,368.31
15990.0,44,7,1807.75
15991.0,534,1,99.55
15992.0,4,3,896.6
15993.0,9,7,2777.67
15994.0,55,3,1033.16
15995.0,414,1,628.54
15996.0,88,7,1386.4
15998.0,37,16,8226.44
15999.0,736,1,20.4
16001.0,381,1,512.59
16002.0,625,1,169.21
16003.0,30,10,3067.33
16004.0,475,5,1724.3500000000001
16005.0,12,10,2275.4900000000002
16006.0,211,2,332.82
16007.0,48,7,3053.06
16008.0,24,15,4295.72
16009.0,32,3,870.15
16010.0,246,11,1694.86
16011.0,8,29,5020.66
16012.0,35,5,2385.44
16013.0,8,9,1190.6
16014.0,38,5,1100.28
16015.0,4,3,619.23
16016.0,3,11,2083.4
16017.0,47,5,1440.73
16018.0,39,4,513.21
16019.0,47,24,4160.86
16020.0,17,3,749.01
16021.0,395,2,487.03
16022.0,260,1,560.13
16023.0,46,3,719.81
16024.0,12,3,311.49
16025.0,30,1,439.65999999999997
16026.0,43,1,236.09
16027.0,137,7,403.7
16028.0,596,1,82.2
16029.0,81,7,284.40000000000003
16030.0,310,1,331.24
16031.0,92,2,547.9
16032.0,456,6,1965.72
16033.0,6,27,9915.01
16034.0,196,5,668.92
16035.0,560,1,217.73
16036.0,87,4,1976.7
16037.0,270,5,1124.14
16038.0,8,3,471.78
16039.0,424,2,456.4
16040.0,65,7,2276.25
16042.0,22,8,2197.62
16043.0,38,8,1219.0900000000001
16044.0,435,1,340.84000000000003
16045.0,120,8,2272.85
16046.0,562,1,235.78
16048.0,373,4,617.19
16049.0,40,6,1852.15
16050.0,174,3,300.7
16051.0,682,1,188.44
16052.0,54,1,362.06
16053.0,33,6,3029.56
16054.0,145,4,1561.88
16055.0,221,1,134.8
16056.0,45,1,650.75
16057.0,16,10,3854.85
16058.0,406,1,17.700000000000003
16059.0,66,12,3053.57
16060.0,431,2,465.45
16061.0,431,1,29.75
16062.0,10,8,2301.55
16063.0,260,1,335.32
16064.0,725,1,109.31
16065.0,365,8,1939.03
16066.0,17,5,1054.81
16067.0,563,3,1106.46
16068.0,594,1,115.73
16069.0,418,1,359.6
16070.0,22,2,419.79
16071.0,45,4,1076.8
16072.0,288,4,3722.34
16074.0,390,1,252.5
16075.0,503,2,736.9300000000001
16076.0,3,9,1945.29
16078.0,669,1,283.79
16079.0,17,3,159.14
16080.0,82,4,558.01
16081.0,56,8,3978.0
16082.0,670,1,106.75
16083.0,101,4,1075.58
16084.0,299,1,390.28
16085.0,23,12,2290.03
16086.0,59,10,2409.25
16088.0,592,1,33.75
16089.0,386,2,263.49
16090.0,624,1,180.56
16091.0,155,2,315.06
16092.0,115,6,1496.14
16093.0,107,1,17.0
16094.0,12,11,3193.06
16095.0,456,1,447.05
16096.0,264,4,1063.17
16097.0,240,1,185.04999999999998
16098.0,88,14,1850.54
16099.0,50,7,1250.1
16100.0,463,1,582.64
16101.0,71,4,3229.16
16102.0,42,3,936.14
16103.0,7,22,3088.07
16104.0,62,9,2233.69
16105.0,249,5,1848.53
16106.0,66,1,108.38
16107.0,29,4,195.3
16108.0,85,4,2235.92
16109.0,219,2,434.88
16110.0,45,4,1781.59
16111.0,428,1,498.33
16112.0,143,4,143.9
16113.0,183,1,161.38
16114.0,171,1,135.75000000000003
16115.0,10,12,2553.8
16116.0,212,1,612.78
16117.0,190,3,654.4
16118.0,653,1,168.29
16119.0,8,8,1001.4100000000001
16120.0,59,5,833.1899999999999
16121.0,57,5,1450.04
16122.0,73,6,770.82
16123.0,52,1,307.78000000000003
16124.0,317,4,1719.39
16125.0,367,14,3727.15
16126.0,29,15,4934.29
16127.0,39,2,754.51
16128.0,18,10,3104.57
16129.0,407,3,1231.05
16130.0,422,4,885.48
16131.0,52,9,3014.06
16132.0,544,2,193.4
16133.0,4,50,6376.57
16134.0,22,5,1941.38
16135.0,263,2,644.25
16136.0,60,4,773.1
16137.0,680,1,422.7
16138.0,379,3,520.35
16139.0,19,5,1061.65
16140.0,66,3,1063.02
16141.0,88,2,955.94
16142.0,250,1,535.34
16143.0,3,12,3710.36
16145.0,9,19,6295.4400000000005
16146.0,204,3,698.58
16147.0,134,5,2280.21
16148.0,437,1,162.0
16149.0,5,3,422.21999999999997
16150.0,43,10,3624.77
16152.0,269,1,290.5
16153.0,50,11,3936.9700000000003
16155.0,382,5,796.9
16156.0,9,19,4678.28
16157.0,16,3,310.55
16158.0,522,8,522.87
16159.0,282,4,1120.74
16160.0,65,2,162.72
16161.0,2,43,12067.41
16162.0,252,1,37.4
16163.0,365,5,1066.28
16164.0,17,3,568.5
16166.0,428,2,435.83
16167.0,414,5,992.28
16168.0,11,57,5095.92
16169.0,8,4,1446.59
16170.0,51,20,6670.1
16171.0,59,1,73.19999999999999
16172.0,95,8,1765.75
16173.0,16,6,1373.77
16174.0,126,6,1151.95
16175.0,94,7,1730.24
16176.0,421,4,1155.29
16177.0,50,8,2247.31
16178.0,138,2,452.0
16179.0,61,1,215.83
16180.0,100,13,4476.83
16181.0,73,1,163.94
16182.0,72,2,156.65
16183.0,67,4,786.41
16184.0,64,6,913.83
16185.0,17,3,644.72
16186.0,23,26,8278.03
16187.0,32,15,5519.57
16188.0,45,5,1087.66
16189.0,16,2,155.48
16190.0,40,8,2325.3
16191.0,3,16,2134.7400000000002
16192.0,736,1,188.1
16193.0,237,2,630.4300000000001
16194.0,375,1,110.3
16195.0,723,1,323.25
16196.0,489,1,93.3
16197.0,469,9,1703.81
16198.0,75,2,820.441
16199.0,471,1,29.700000000000003
16200.0,4,12,5376.13
16201.0,3,5,2058.04
16202.0,361,9,2151.14
16203.0,59,6,943.84
16204.0,23,3,859.3100000000001
16205.0,31,7,1348.79
16206.0,55,13,2457.12
16207.0,25,1,252.58
16208.0,45,10,3194.85
16209.0,89,6,1008.48
16210.0,2,27,2869.23
16211.0,89,2,615.39
16212.0,19,4,1293.71
16213.0,79,1,82.5
16214.0,171,4,1777.97
16215.0,81,1,242.35
16216.0,267,1,639.83
16217.0,235,2,238.85000000000002
16218.0,30,11,2046.57
16219.0,501,1,40.8
16221.0,37,9,1923.02
16222.0,318,2,1212.65
16223.0,375,2,991.0500000000001
16224.0,57,5,1616.54
16225.0,45,15,2722.51
16226.0,203,5,488.27
16227.0,225,3,485.12
16228.0,385,3,501.95
16229.0,87,6,2342.86
16230.0,190,2,542.03
16231.0,379,4,989.47
16232.0,44,7,1633.12
16233.0,71,8,1138.6100000000001
16234.0,476,3,269.68
16235.0,41,9,2010.71
16236.0,78,1,382.40000000000003
16237.0,437,1,136.65
16238.0,423,1,63.66
16239.0,57,5,492.8
16240.0,24,2,2050.34
16241.0,10,16,3992.86
16242.0,8,14,7018.25
16243.0,34,2,324.1
16244.0,212,2,1522.75
16245.0,24,3,1413.66
16246.0,460,2,711.65
16247.0,170,1,114.56
16248.0,62,1,152.94
16249.0,53,5,1030.49
16250.0,261,3,565.24
16251.0,512,1,128.31
16252.0,383,1,295.09000000000003
16253.0,67,7,4761.22
16254.0,378,3,922.44
16255.0,17,15,4530.0
16256.0,267,2,156.15
16257.0,177,1,46.95
16258.0,45,14,5338.57
16259.0,410,3,340.94
16260.0,51,1,175.75
16261.0,17,6,1041.16
16262.0,378,1,653.15
16263.0,423,1,244.58
16264.0,438,2,776.33
16265.0,9,12,5646.07
16266.0,74,14,1485.35
16267.0,591,1,87.66
16268.0,71,2,617.65
16269.0,438,1,717.57
16270.0,353,1,783.94
16271.0,3,10,3169.77
16272.0,117,1,411.7
16273.0,656,1,241.84
16274.0,373,1,351.75
16275.0,197,3,2016.71
16276.0,177,3,239.03
16277.0,734,1,188.69
16278.0,100,3,897.84
16279.0,21,9,5297.33
16280.0,725,1,238.05
16281.0,72,2,348.90000000000003
16282.0,340,3,424.19
16283.0,6,8,4257.62
16284.0,31,3,1018.48
16285.0,646,1,176.9
16286.0,477,2,269.55
16287.0,170,5,908.5200000000001
16288.0,470,1,129.85
16289.0,462,1,136.31
16290.0,465,4,1766.0
16292.0,122,5,1011.96
16293.0,22,15,3994.2000000000003
16294.0,477,1,126.05000000000001
16295.0,10,4,1328.55
16296.0,626,4,1266.27
16297.0,269,1,301.9
16298.0,23,6,703.55
16299.0,477,1,193.65
16300.0,430,3,1367.32
16301.0,737,1,107.33
16302.0,127,1,182.22
16303.0,26,7,5823.82
16304.0,695,1,381.66
16305.0,139,1,361.22
16306.0,214,7,981.92
16307.0,429,3,1144.52
16309.0,106,2,563.77
16310.0,414,2,460.08
16311.0,18,2,616.26
16312.0,432,1,171.15
16313.0,3,2,274.15000000000003
16314.0,390,3,912.65
16315.0,331,2,402.71
16316.0,64,13,4566.81
16317.0,120,5,1984.79
16318.0,35,1,328.15000000000003
16320.0,172,6,4081.19
16321.0,72,7,498.35
16322.0,1,2,326.75
16323.0,578,1,64.80000000000001
16324.0,128,3,408.59000000000003
16325.0,47,12,2422.7000000000003
16326.0,6,23,4392.65
16327.0,14,16,9276.43
16328.0,563,1,310.83
16329.0,428,4,843.02
16330.0,18,7,512.88
16331.0,432,5,466.0
16332.0,28,11,1894.41
16334.0,492,1,263.73
16335.0,552,7,2710.52
16336.0,458,3,718.61
16337.0,37,1,151.05
16338.0,157,1,120.3
16339.0,284,1,94.05
16340.0,107,3,1496.24
16341.0,25,7,2410.27
16342.0,75,4,322.41
16343.0,16,3,614.12
16344.0,158,4,777.02
16345.0,44,2,1078.79
16346.0,385,1,224.51
16347.0,11,11,3011.35
16348.0,32,8,1694.42
16349.0,291,1,53.5
16350.0,21,9,2200.19
16351.0,333,13,3010.53
16352.0,18,2,494.44
16353.0,18,20,2513.21
16354.0,63,5,1119.46
16355.0,375,1,349.15
16356.0,198,6,415.87
16357.0,33,4,868.37
16358.0,1,5,2239.61
16359.0,7,14,1433.84
16360.0,5,6,3450.41
16361.0,10,4,891.21
16362.0,32,6,872.24
16363.0,53,1,109.36000000000001
16364.0,12,2,705.79
16365.0,18,14,987.83
16366.0,19,4,1503.13
16367.0,37,3,1350.48
16368.0,2,3,520.64
16369.0,18,7,2503.86
16370.0,82,4,1301.91
16371.0,449,1,157.2
16372.0,33,5,1290.31
16373.0,382,2,264.49
16374.0,66,5,1723.4
16375.0,470,2,104.0
16376.0,9,2,822.86
16377.0,267,2,110.4
16378.0,247,3,309.85
16379.0,4,4,1995.16
16380.0,61,1,384.59
16381.0,396,2,247.85
16382.0,408,2,353.1
16383.0,75,7,2800.69
16384.0,90,4,1313.05
16385.0,60,5,838.85
16386.0,29,3,925.0600000000001
16387.0,323,5,801.34
16388.0,654,1,186.05
16389.0,53,4,592.11
16390.0,537,2,363.40000000000003
16391.0,401,4,1052.26
16392.0,270,3,756.7
16393.0,2,23,5029.62
16394.0,57,5,1383.98
16395.0,61,14,3518.41
16396.0,476,1,137.8
16397.0,628,1,72.13
16398.0,154,2,1502.5
16399.0,19,3,630.22
16400.0,95,9,2468.12
16401.0,1,21,4341.25
16402.0,265,2,241.25
16403.0,312,1,177.5
16404.0,70,1,443.05
16405.0,310,1,6.85
16406.0,19,3,528.36
16407.0,13,14,2484.45
16408.0,591,1,231.93
16409.0,36,12,5483.54
16410.0,734,1,70.32
16411.0,19,4,756.39
16412.0,54,5,548.94
16413.0,57,2,522.03
16414.0,22,5,551.21
16415.0,44,3,696.76
16416.0,27,9,2458.68
16417.0,493,1,35.7
16418.0,45,5,1028.74
16419.0,113,8,1090.5
16420.0,396,1,75.0
16421.0,376,3,526.27
16422.0,17,71,5137.360000000001
16423.0,25,1,285.28
16424.0,191,2,197.06
16425.0,302,1,302.7
16426.0,2,10,1680.4
16427.0,263,2,187.96
16428.0,414,3,593.49
16429.0,106,1,4.95
16430.0,57,7,453.49
16431.0,213,3,578.28
16432.0,64,1,143.4
16433.0,28,2,271.42
16434.0,29,12,2363.01
16435.0,512,3,923.27
16436.0,668,3,319.14
16437.0,381,2,301.25
16438.0,6,5,798.35
16439.0,722,1,203.9
16440.0,8,6,3080.37
16441.0,67,5,1019.13
16442.0,2,5,891.98
16444.0,46,17,3517.72
16445.0,34,4,583.16
16446.0,206,1,2.9
16447.0,136,3,727.1
16448.0,198,2,361.12
16449.0,198,2,707.69
16450.0,150,3,721.8000000000001
16451.0,88,3,963.35
16452.0,631,2,230.17000000000002
16453.0,531,2,176.70999999999998
16454.0,45,4,30.950000000000003
16455.0,64,11,3427.93
16456.0,99,13,4456.24
16457.0,218,1,161.56
16458.0,3,30,5690.89
16459.0,730,1,71.78999999999999
16460.0,28,3,763.53
16461.0,178,3,1484.6299999999999
16462.0,186,2,68.0
16463.0,21,4,1377.4
16464.0,20,3,1298.66
16465.0,421,2,644.24
16466.0,34,15,3034.09
16468.0,74,3,665.72
16469.0,24,5,803.9
16470.0,52,11,2367.35
16471.0,275,4,955.98
16472.0,434,2,709.65
16473.0,165,4,470.83
16474.0,7,7,1666.89
16475.0,144,3,459.3
16476.0,432,1,350.35
16477.0,64,11,4034.9700000000003
16478.0,25,3,331.0
16479.0,10,2,300.83
16480.0,76,1,613.77
16481.0,682,1,209.0
16482.0,16,1,220.62
16483.0,192,1,139.35
16484.0,174,2,404.3
16485.0,77,5,1807.55
16486.0,538,1,134.36
16487.0,577,2,209.4
16488.0,33,3,438.8
16489.0,380,2,77.5
16490.0,436,1,205.41000000000003
16491.0,47,2,1425.96
16492.0,541,1,385.56
16493.0,80,7,1791.17
16494.0,297,1,826.53
16495.0,3,3,648.26
16496.0,9,6,2211.77
16497.0,50,23,5933.52
16498.0,161,2,100.97
16499.0,360,8,2424.14
16500.0,5,8,590.4100000000001
16501.0,383,1,1085.03
16502.0,620,2,258.55
16503.0,107,11,3614.34
16504.0,25,1,465.88
16506.0,20,2,90.30000000000001
16507.0,572,1,142.71
16508.0,630,1,240.95
16509.0,297,1,287.20000000000005
16510.0,372,6,1735.0
16511.0,22,6,1713.69
16513.0,19,1,509.34000000000003
16515.0,52,10,2305.78
16516.0,30,1,101.69999999999999
16517.0,277,1,162.70000000000002
16518.0,61,4,899.37
16519.0,25,4,388.06
16520.0,186,6,2148.38
16521.0,415,3,1072.11
16522.0,436,2,380.26000000000005
16523.0,2,27,7111.18
16524.0,446,2,306.19
16525.0,2,39,2131.84
16526.0,172,2,509.01
16527.0,81,2,1232.94
16528.0,4,1,244.41
16529.0,190,4,1692.05
16530.0,668,1,48.35
16531.0,22,11,2298.33
16533.0,19,3,1037.81
16534.0,642,1,493.75
16535.0,5,3,795.04
16536.0,110,1,548.12
16537.0,641,1,23.35
16538.0,541,3,315.87
16539.0,3,10,1864.8600000000001
16540.0,414,1,205.75
16541.0,735,1,331.88
16542.0,54,2,204.22
16543.0,592,1,292.21
16544.0,520,2,140.3
16545.0,165,2,40.2
16546.0,291,4,1069.53
16547.0,546,1,104.25999999999999
16548.0,599,1,30.15
16549.0,10,34,12629.4
16550.0,109,18,8223.96
16551.0,96,7,1710.02
16552.0,243,2,287.93
16553.0,205,16,3380.57
16554.0,42,8,2743.02
16555.0,35,5,1126.98
16556.0,67,17,7317.08
16557.0,24,2,145.05
16558.0,1,38,11595.56
16559.0,397,1,175.0
16560.0,27,8,2997.38
16561.0,6,2,511.12
16562.0,477,1,223.86
16563.0,54,6,1006.58
